iter	RMSE
1665	7.406426782
1666	7.401428485
1667	7.398029151
1668	7.392713802
1669	7.388143782
1670	7.383511801
1671	7.379870487
1672	7.374086736
1673	7.37054408
1674	7.363777964
1675	7.358689266
1676	7.355604747
1677	7.350946407
1678	7.347019294
1679	7.341968652
1680	7.335702645
1681	7.332919348
1682	7.330223995
1683	7.324855299
1684	7.319552571
1685	7.317423605
1686	7.314244344
1687	7.311798564
1688	7.309573817
1689	7.305247381
1690	7.301674021
1691	7.297720472
1692	7.290886663
1693	7.287389279
1694	7.282761878
1695	7.277168155
1696	7.272320616
1697	7.270316817
1698	7.265207685
1699	7.2628978
1700	7.258431458
1701	7.255398209
1702	7.252241558
1703	7.248138972
1704	7.243233521
1705	7.237234
1706	7.232751724
1707	7.227369767
1708	7.224417027
1709	7.220965396
1710	7.216827692
1711	7.212098525
1712	7.209386093
1713	7.205080163
1714	7.198746079
1715	7.193160834
1716	7.187952577
1717	7.185456461
1718	7.181404306
1719	7.177149234
1720	7.171455421
1721	7.166829727
1722	7.163468267
1723	7.159301492
1724	7.155293768
1725	7.151950049
1726	7.147030926
1727	7.143934064
1728	7.137439777
1729	7.133108946
1730	7.13006925
1731	7.126601377
1732	7.121239328
1733	7.118395529
1734	7.113937886
1735	7.11102467
1736	7.107454329
1737	7.104263615
1738	7.098318807
1739	7.096003655
1740	7.091579285
1741	7.090110461
1742	7.085536444
1743	7.080860641
1744	7.075236436
1745	7.071195597
1746	7.066701193
1747	7.063737895
1748	7.05969691
1749	7.056351736
1750	7.051101916
1751	7.046601888
1752	7.042702401
1753	7.039655269
1754	7.036754258
1755	7.033911522
1756	7.030192228
1757	7.028383655
1758	7.02389395
1759	7.021012843
1760	7.014948362
1761	7.010584465
1762	7.006711818
1763	7.001971508
1764	6.996397541
1765	6.99316812
1766	6.988945317
1767	6.985016437
1768	6.981077393
1769	6.975235743
1770	6.971701714
1771	6.967537646
1772	6.963934353
1773	6.958884433
1774	6.955263051
1775	6.951878339
1776	6.948639343
1777	6.944487582
1778	6.941196273
1779	6.938096319
1780	6.932036922
1781	6.928378166
1782	6.924291255
1783	6.92150068
1784	6.914322353
1785	6.91035922
1786	6.907949439
1787	6.902859559
1788	6.90086696
1789	6.897187934
1790	6.892865658
1791	6.889764257
1792	6.885605501
1793	6.882815188
1794	6.878180148
1795	6.87446077
1796	6.871422366
1797	6.866035903
1798	6.86195459
1799	6.858657307
1800	6.853827832
1801	6.850327136
1802	6.84771508
1803	6.844040971
1804	6.84014704
1805	6.836514537
1806	6.833479292
1807	6.829732317
1808	6.824270245
1809	6.822364859
1810	6.81843965
1811	6.815361045
1812	6.812486606
1813	6.809624221
1814	6.8051308
1815	6.800383495
1816	6.798133843
1817	6.794697144
1818	6.793060925
1819	6.790668116
1820	6.787492739
1821	6.784797359
1822	6.781826916
1823	6.779887076
1824	6.778394112
1825	6.772941583
1826	6.769924933
1827	6.766700236
1828	6.761192972
1829	6.75781559
1830	6.755910204
1831	6.749828501
1832	6.746601107
1833	6.742370765
1834	6.738215226
1835	6.733834484
1836	6.731821144
1837	6.729341786
1838	6.724157624
1839	6.720568405
1840	6.716748426
1841	6.714089306
1842	6.710592613
1843	6.706201622
1844	6.703761973
1845	6.700011711
1846	6.698094394
1847	6.695710579
1848	6.692049106
1849	6.687810981
1850	6.685093767
1851	6.68315489
1852	6.679488716
1853	6.675589433
1854	6.671861272
1855	6.668140778
1856	6.66438972
1857	6.661730541
1858	6.658601495
1859	6.654076432
1860	6.650080059
1861	6.646928683
1862	6.644374256
1863	6.638915261
1864	6.63578088
1865	6.631286663
1866	6.625322757
1867	6.621819853
1868	6.620161124
1869	6.617537303
1870	6.613655901
1871	6.610096355
1872	6.607293342
1873	6.604299912
1874	6.600501911
1875	6.595284443
1876	6.592376587
1877	6.58983229
1878	6.586833285
1879	6.582965581
1880	6.580096222
1881	6.57741004
1882	6.574012183
1883	6.571628896
1884	6.569173413
1885	6.566777881
1886	6.562970196
1887	6.559719917
1888	6.556046213
1889	6.551493714
1890	6.549297079
1891	6.546236846
1892	6.543938459
1893	6.541582576
1894	6.539275746
1895	6.537286758
1896	6.532843074
1897	6.529426465
1898	6.524691591
1899	6.521545868
1900	6.517903246
1901	6.513645399
1902	6.510260642
1903	6.507566878
1904	6.505182922
1905	6.499775796
1906	6.496171307
1907	6.494401318
1908	6.49080084
1909	6.488227971
1910	6.483664112
1911	6.480805747
1912	6.478847526
1913	6.475721036
1914	6.470218399
1915	6.467731501
1916	6.465368647
1917	6.463623327
1918	6.460063922
1919	6.455067824
1920	6.452441144
1921	6.449586431
1922	6.446393042
1923	6.444432543
1924	6.440665035
1925	6.437380591
1926	6.43341587
1927	6.429561085
1928	6.425702525
1929	6.421774069
1930	6.418935339
1931	6.414534421
1932	6.410628914
1933	6.404703363
1934	6.401884946
1935	6.399786355
1936	6.397781002
1937	6.393232875
1938	6.389388952
1939	6.386433241
1940	6.38413171
1941	6.380575877
1942	6.378476632
1943	6.377084881
1944	6.374197487
1945	6.371230519
1946	6.369259663
1947	6.367766256
1948	6.366327031
1949	6.362899265
1950	6.359207961
1951	6.353698011
1952	6.349111985
1953	6.347302911
1954	6.344731018
1955	6.342083498
1956	6.340391481
1957	6.336702898
1958	6.331765762
1959	6.328468631
1960	6.324252658
1961	6.321809967
1962	6.320317563
1963	6.316713441
1964	6.312814598
1965	6.308573724
1966	6.305417119
1967	6.303757641
1968	6.300292835
1969	6.297674326
1970	6.295018768
1971	6.292536219
1972	6.288645387
1973	6.285607276
1974	6.282590994
1975	6.280926155
1976	6.277908683
1977	6.274869741
1978	6.273428609
1979	6.270913685
1980	6.268213508
1981	6.263702913
1982	6.260865465
1983	6.259315501
1984	6.254282116
1985	6.251466871
1986	6.246779067
1987	6.242896111
1988	6.238164674
1989	6.234465838
1990	6.231134215
1991	6.225758905
1992	6.222414772
1993	6.218720018
1994	6.216004147
1995	6.212910568
1996	6.209895316
1997	6.207983683
1998	6.204651222
1999	6.200334563
